date,city,hour,day_of_week,month,is_weekend,is_peak,weather_score,temperature,humidity,vehicles_count,congestion_level,avg_speed,co2_emissions
2025-07-08,delhi,0,1,7,0,0,0.775,17.638539089073628,65.52932512648636,17613,62,23.3,2957.13
2025-07-08,delhi,1,1,7,0,0,0.906,24.267973961282802,73.74691071578452,21991,64,22.6,5166.6
2025-07-08,delhi,2,1,7,0,0,0.818,34.039941929067915,60.429374951314514,22528,38,31.7,4952.5
2025-07-08,delhi,3,1,7,0,0,0.78,21.463850240616047,47.05518085274406,19134,58,24.7,4285.36
2025-07-08,delhi,4,1,7,0,0,0.745,20.787902078627162,67.83377249592509,16643,59,24.4,3983.48
2025-07-08,delhi,5,1,7,0,0,0.9,30.38325887809628,59.09148996268762,21338,45,29.2,4451.9
2025-07-08,delhi,6,1,7,0,0,0.52,38.03617713353964,85.36730805704516,18350,51,27.2,3696.41
2025-07-08,delhi,7,1,7,0,0,0.739,39.37865538099802,83.13930541481957,16638,37,32.0,3663.39
2025-07-08,delhi,8,1,7,0,1,0.629,15.17498052908783,72.15500502878608,74639,74,19.1,17226.9
2025-07-08,delhi,9,1,7,0,1,0.806,29.470431064721307,60.78847426563804,55515,77,18.1,8457.15
2025-07-08,delhi,10,1,7,0,1,0.672,35.05655984839662,45.83834367839975,64106,89,13.9,13023.42
2025-07-08,delhi,11,1,7,0,0,0.645,38.864156933801794,64.08375927749951,26344,38,31.7,6295.11
2025-07-08,delhi,12,1,7,0,0,0.768,24.503867338498335,34.742088914327276,16202,54,26.1,2901.16
2025-07-08,delhi,13,1,7,0,0,0.762,17.13119340040816,34.28360194294602,24157,41,30.6,4155.18
2025-07-08,delhi,14,1,7,0,0,0.894,23.640233217335446,79.24260521750588,24254,61,23.7,5486.55
2025-07-08,delhi,15,1,7,0,0,0.69,35.37316808050511,53.95820723879176,16828,66,21.9,2538.25
2025-07-08,delhi,16,1,7,0,0,0.592,35.049176548978174,44.07304419835548,17704,46,28.9,2773.7
2025-07-08,delhi,17,1,7,0,1,0.885,28.218798418969413,83.99588615888345,60644,67,21.6,12951.12
2025-07-08,delhi,18,1,7,0,1,0.93,33.90929661551756,51.44789426005356,74167,86,14.9,16565.13
2025-07-08,delhi,19,1,7,0,1,0.626,23.396820739881985,44.19766388554151,72849,94,12.1,12915.2
2025-07-08,delhi,20,1,7,0,1,0.767,34.824464494350416,47.74550278218631,58169,68,21.2,9876.36
2025-07-08,delhi,21,1,7,0,0,0.512,33.42953770167367,55.74283740257639,26076,27,35.5,5521.28
2025-07-08,delhi,22,1,7,0,0,0.929,24.324446163574,75.99854857265339,18962,26,35.9,3840.9
2025-07-08,delhi,23,1,7,0,0,0.584,39.655943489945514,52.9965112019339,26161,33,33.5,5940.69
2025-07-08,mumbai,0,1,7,0,0,0.638,31.783103540340207,55.56067437829452,20727,39,31.4,4121.96
2025-07-08,mumbai,1,1,7,0,0,0.942,28.024361914870585,55.05266785466145,15408,48,28.2,3173.7
2025-07-08,mumbai,2,1,7,0,0,0.812,28.312263427880538,42.4012432612702,13920,27,35.5,2843.54
2025-07-08,mumbai,3,1,7,0,0,0.654,36.81232708826886,53.49592681678797,20075,56,25.4,4443.76
2025-07-08,mumbai,4,1,7,0,0,0.827,23.737375997154366,38.54752279578886,12881,29,34.9,2337.86
2025-07-08,mumbai,5,1,7,0,0,0.678,31.864351700567116,32.035847167203315,19417,38,31.7,3540.71
2025-07-08,mumbai,6,1,7,0,0,0.754,34.286747657694676,48.94898067121646,16081,57,25.1,3129.35
2025-07-08,mumbai,7,1,7,0,0,0.669,33.07840373823579,43.29926276269655,17245,61,23.7,3302.96
2025-07-08,mumbai,8,1,7,0,1,0.794,38.49274365417992,59.595106841021476,51212,92,12.8,10553.07
2025-07-08,mumbai,9,1,7,0,1,0.876,22.83873197515488,58.025010310687406,56513,78,17.7,12025.18
2025-07-08,mumbai,10,1,7,0,1,0.881,26.146535845126515,54.667602161403636,61446,92,12.8,10663.43
2025-07-08,mumbai,11,1,7,0,0,0.728,35.459448407510166,87.13434746586988,14690,28,35.2,3026.15
2025-07-08,mumbai,12,1,7,0,0,0.878,29.97279605952391,33.7082363714088,16938,44,29.6,3958.73
2025-07-08,mumbai,13,1,7,0,0,0.894,38.52697985101148,31.025434522614976,18775,43,30.0,3613.52
2025-07-08,mumbai,14,1,7,0,0,0.762,25.680300380546335,82.87076000145971,19214,32,33.8,3360.0
2025-07-08,mumbai,15,1,7,0,0,0.506,24.137958528134277,73.30089091732823,14263,42,30.3,3251.36
2025-07-08,mumbai,16,1,7,0,0,0.798,18.67764327696103,71.12556119350887,20950,46,28.9,5026.14
2025-07-08,mumbai,17,1,7,0,0,0.855,26.410997607299283,44.990497249554025,12588,63,23.0,2049.15
2025-07-08,mumbai,18,1,7,0,1,0.808,28.62486570718911,46.00445727470796,50435,86,14.9,8417.0
2025-07-08,mumbai,19,1,7,0,1,0.781,35.05521501879113,46.63437760402513,68835,86,14.9,15550.97
2025-07-08,mumbai,20,1,7,0,1,0.563,25.488706335044046,89.85144190520386,68508,80,17.0,13512.81
2025-07-08,mumbai,21,1,7,0,1,0.774,30.490278300527272,55.550507828754775,64417,80,17.0,14768.43
2025-07-08,mumbai,22,1,7,0,0,0.7,35.631792608143385,55.77552063882739,14053,35,32.8,2943.16
2025-07-08,mumbai,23,1,7,0,0,0.852,20.126501037288698,53.65620024226921,20132,64,22.6,4242.06
2025-07-08,hyderabad,0,1,7,0,0,0.974,26.094013473960224,56.94256419526023,8295,48,28.2,1771.25
2025-07-08,hyderabad,1,1,7,0,0,0.705,26.709229065065873,47.69511463579676,11570,47,28.6,2839.3
2025-07-08,hyderabad,2,1,7,0,0,0.718,31.886112355389805,45.36229674672068,7870,25,36.2,1674.96
2025-07-08,hyderabad,3,1,7,0,0,0.584,26.78129419116955,68.61028418011067,10128,55,25.8,1618.12
2025-07-08,hyderabad,4,1,7,0,0,0.506,26.55046652052504,55.77719407886245,8511,58,24.7,1380.44
2025-07-08,hyderabad,5,1,7,0,0,0.54,35.42453389037899,68.41925442793138,9097,63,23.0,1872.03
2025-07-08,hyderabad,6,1,7,0,0,0.865,29.957693565844554,66.13305528957102,8223,27,35.5,1861.71
2025-07-08,hyderabad,7,1,7,0,0,0.906,36.55679317659738,50.2734411634686,11532,59,24.4,2674.49
2025-07-08,hyderabad,8,1,7,0,1,0.974,28.437352634682703,37.14586019285633,19731,89,13.9,4464.14
2025-07-08,hyderabad,9,1,7,0,1,0.988,21.469912420737217,85.49013755661971,23601,85,15.3,4315.94
2025-07-08,hyderabad,10,1,7,0,0,0.568,35.25246089134798,54.80941741247526,11595,45,29.2,2040.55
2025-07-08,hyderabad,11,1,7,0,0,0.672,17.13792629148516,64.0357583300239,8083,50,27.5,1667.03
2025-07-08,hyderabad,12,1,7,0,0,0.762,38.75568451665241,86.0765569582255,8903,54,26.1,1635.9
2025-07-08,hyderabad,13,1,7,0,0,0.9,37.82525180399774,67.76568057280771,9958,37,32.0,1812.63
2025-07-08,hyderabad,14,1,7,0,0,0.981,23.550320920033215,64.18873290767843,10340,47,28.6,1841.86
2025-07-08,hyderabad,15,1,7,0,0,0.904,30.997921664812804,56.47443027895193,8994,51,27.2,2221.28
2025-07-08,hyderabad,16,1,7,0,0,0.896,18.363498837314232,83.67745838961324,11057,30,34.5,2133.87
2025-07-08,hyderabad,17,1,7,0,0,0.602,26.786497835368557,86.1816024683644,10845,36,32.4,2213.58
2025-07-08,hyderabad,18,1,7,0,1,0.905,24.317184991437156,77.82337912481174,26740,73,19.5,5210.89
2025-07-08,hyderabad,19,1,7,0,1,0.876,23.257890628612778,58.54797281778955,22592,68,21.2,4050.11
2025-07-08,hyderabad,20,1,7,0,0,0.816,20.403911536440333,47.83896669253367,9742,48,28.2,2131.9
2025-07-08,hyderabad,21,1,7,0,0,0.726,25.42694748463942,36.711037662881,8184,29,34.9,1694.42
2025-07-08,hyderabad,22,1,7,0,0,0.687,35.305623172520576,62.304582043823046,10834,26,35.9,1729.25
2025-07-08,hyderabad,23,1,7,0,0,0.717,22.188443340983458,85.1635799011771,12338,42,30.3,2464.52
2025-07-09,bangalore,0,2,7,0,0,0.936,17.696314537330167,31.44325698426642,13304,63,23.0,2024.78
2025-07-09,bangalore,1,2,7,0,0,0.777,21.834661624312965,77.63660391921518,12759,27,35.5,2518.09
2025-07-09,bangalore,2,2,7,0,0,0.89,39.63341073040327,45.91500748698255,11646,54,26.1,2050.61
2025-07-09,bangalore,3,2,7,0,0,0.555,39.359071727593374,77.57154398809142,13928,27,35.5,2883.51
2025-07-09,bangalore,4,2,7,0,0,0.658,31.27618755248883,36.63537092417371,11059,44,29.6,1684.1
2025-07-09,bangalore,5,2,7,0,0,0.847,39.10443329654999,34.76774728669957,12055,26,35.9,2245.83
2025-07-09,bangalore,6,2,7,0,0,0.563,18.628125803860605,65.98749898903631,12771,46,28.9,2903.61
2025-07-09,bangalore,7,2,7,0,1,0.541,31.23684685077558,61.51198301592279,33962,86,14.9,6971.97
2025-07-09,bangalore,8,2,7,0,1,0.895,28.597925818806644,44.64338881846939,38358,95,11.8,8086.42
2025-07-09,bangalore,9,2,7,0,1,0.807,33.39817561304956,59.8738797455662,36337,92,12.8,5767.72
2025-07-09,bangalore,10,2,7,0,0,0.799,28.999957915207233,78.18296110512209,12193,48,28.2,2414.18
2025-07-09,bangalore,11,2,7,0,0,0.976,17.272667531815607,42.108007407839125,12063,27,35.5,2810.85
2025-07-09,bangalore,12,2,7,0,0,0.851,23.012774292993157,84.14412929251773,11261,58,24.7,2721.04
2025-07-09,bangalore,13,2,7,0,0,0.557,31.437208157616542,46.846835127452906,15133,34,33.1,3291.03
2025-07-09,bangalore,14,2,7,0,0,0.965,31.561421539376077,36.115133872378,13931,26,35.9,2905.35
2025-07-09,bangalore,15,2,7,0,0,0.862,32.1348040989633,79.59702602776188,9379,40,31.0,2026.14
2025-07-09,bangalore,16,2,7,0,0,0.891,36.581020166809864,44.2543090248255,9731,59,24.4,1638.49
2025-07-09,bangalore,17,2,7,0,1,0.75,30.200477987575347,32.3242593124851,30712,70,20.5,6744.58
2025-07-09,bangalore,18,2,7,0,1,0.776,16.10716686578584,77.59647937605817,33627,94,12.1,7418.47
2025-07-09,bangalore,19,2,7,0,1,0.933,37.34480799521921,80.07937103964935,35260,89,13.9,7812.14
2025-07-09,bangalore,20,2,7,0,0,0.518,22.185669154830947,45.35587665303515,15222,45,29.2,3160.1
2025-07-09,bangalore,21,2,7,0,0,0.533,38.78133440845156,75.6383303604629,16032,32,33.8,3805.07
2025-07-09,bangalore,22,2,7,0,0,0.784,15.932247599107013,73.15931225853456,12099,53,26.5,2535.1
2025-07-09,bangalore,23,2,7,0,0,0.629,26.151015750902538,65.44471124920366,12374,42,30.3,2933.91
2025-07-09,delhi,0,2,7,0,0,0.724,34.55718007854138,63.043512621908434,20100,49,27.9,4009.78
2025-07-09,delhi,1,2,7,0,0,0.765,22.036265861181032,75.48077154346086,16086,60,24.0,4011.06
2025-07-09,delhi,2,2,7,0,0,0.887,24.676426786507854,82.02682783542139,22914,30,34.5,4807.78
2025-07-09,delhi,3,2,7,0,0,0.956,29.810801532932622,43.90219324491336,24231,30,34.5,5873.56
2025-07-09,delhi,4,2,7,0,0,0.769,33.52958682752919,84.4598501022376,18203,57,25.1,2979.62
2025-07-09,delhi,5,2,7,0,0,0.995,37.210897264449194,34.96729931409335,19954,33,33.5,3308.55
2025-07-09,delhi,6,2,7,0,0,0.858,17.795420992355936,85.64704348755103,17343,51,27.2,3711.97
2025-07-09,delhi,7,2,7,0,0,0.7,30.053074910300452,66.8926652523851,18112,31,34.1,3763.09
2025-07-09,delhi,8,2,7,0,1,0.536,32.073554890935384,70.08807418859439,59857,80,17.0,14695.8
2025-07-09,delhi,9,2,7,0,1,0.68,34.08787290641328,61.47970383852772,57437,91,13.2,10561.16
2025-07-09,delhi,10,2,7,0,1,0.934,16.266727045691194,44.98745153202165,71150,67,21.6,14703.36
2025-07-09,delhi,11,2,7,0,0,0.828,22.14970109680099,53.0156261893383,25373,62,23.3,5431.98
2025-07-09,delhi,12,2,7,0,0,0.901,16.73361751439253,58.35078922660797,16754,27,35.5,2846.45
2025-07-09,delhi,13,2,7,0,0,0.639,30.500600873589068,33.619286756864874,23408,56,25.4,5151.38
2025-07-09,delhi,14,2,7,0,0,0.847,28.347563660187028,40.92438784630042,17163,27,35.5,3809.82
2025-07-09,delhi,15,2,7,0,0,0.536,25.229549727812376,89.03640881225847,20986,69,20.9,4690.59
2025-07-09,delhi,16,2,7,0,0,0.554,20.87055888595608,66.60642429717325,18278,33,33.5,3636.62
2025-07-09,delhi,17,2,7,0,1,0.525,30.22220601991699,69.49597108509329,56745,87,14.6,9210.34
2025-07-09,delhi,18,2,7,0,1,0.675,29.521076050360975,35.1706558271105,58671,69,20.9,11907.9
2025-07-09,delhi,19,2,7,0,1,0.883,28.497611230805802,76.29904403867812,73092,80,17.0,13249.38
2025-07-09,delhi,20,2,7,0,1,0.545,25.1177287120448,54.94604790219315,75670,91,13.2,15721.06
2025-07-09,delhi,21,2,7,0,0,0.589,38.837325831421026,44.77041384662541,17283,55,25.8,4251.33
2025-07-09,delhi,22,2,7,0,0,0.682,22.07382023065874,67.07626817139959,26054,49,27.9,5959.86
2025-07-09,delhi,23,2,7,0,0,0.739,17.004910684140576,41.43041398441909,23324,39,31.4,3539.54
2025-07-09,mumbai,0,2,7,0,0,0.551,24.275076506307293,72.9789148702915,21691,37,32.0,4937.94
2025-07-09,mumbai,1,2,7,0,0,0.75,22.8193632672029,32.919909738464746,17690,42,30.3,2932.48
2025-07-09,mumbai,2,2,7,0,0,0.88,32.869615316486914,62.59344018553974,17539,54,26.1,4380.28
2025-07-09,mumbai,3,2,7,0,0,0.569,36.5277153287653,84.9973175202552,20208,35,32.8,4098.36
2025-07-09,mumbai,4,2,7,0,0,0.847,32.41936190604646,40.72976028399492,18287,26,35.9,4438.7
2025-07-09,mumbai,5,2,7,0,0,0.701,26.791746369952985,69.11310322977874,20808,40,31.0,3554.19
2025-07-09,mumbai,6,2,7,0,0,0.668,36.52566611030855,36.997270677231604,13137,35,32.8,2342.12
2025-07-09,mumbai,7,2,7,0,0,0.816,31.382053826987384,31.960057296770007,16497,34,33.1,3198.87
2025-07-09,mumbai,8,2,7,0,1,0.707,38.747088941860895,53.5034564170365,59899,95,11.8,10802.38
2025-07-09,mumbai,9,2,7,0,1,0.871,22.37103426871534,73.24476688044403,68936,88,14.2,14661.86
2025-07-09,mumbai,10,2,7,0,1,0.574,24.92448498221026,70.07186312025505,69462,100,10.0,11021.11
2025-07-09,mumbai,11,2,7,0,0,0.756,33.58573636787003,85.19508581127113,19704,42,30.3,3302.33
2025-07-09,mumbai,12,2,7,0,0,0.746,19.06641012937886,40.42956325214988,15429,32,33.8,3502.35
2025-07-09,mumbai,13,2,7,0,0,0.593,16.269572635736097,57.73836619413794,13739,31,34.1,3316.39
2025-07-09,mumbai,14,2,7,0,0,0.56,32.36747345749046,64.29957540656022,18441,33,33.5,3276.41
2025-07-09,mumbai,15,2,7,0,0,0.871,20.418405639718777,32.10606646784869,15751,53,26.5,2804.86
2025-07-09,mumbai,16,2,7,0,0,0.571,15.563050903964685,64.97096223822373,19653,29,34.9,4799.49
2025-07-09,mumbai,17,2,7,0,0,0.833,32.69589980632878,66.60132612710541,13383,29,34.9,3274.39
2025-07-09,mumbai,18,2,7,0,1,0.507,36.67952552633089,63.850604878632936,51193,80,17.0,11416.71
2025-07-09,mumbai,19,2,7,0,1,0.859,16.89746967175446,72.34515666283451,56187,93,12.5,12629.58
2025-07-09,mumbai,20,2,7,0,1,0.684,30.85723286170048,32.066432839014155,62079,85,15.3,11229.81
2025-07-09,mumbai,21,2,7,0,1,0.613,24.671570672126464,80.9376680639043,50607,82,16.3,8234.83
2025-07-09,mumbai,22,2,7,0,0,0.987,27.46870152882883,60.25354235535381,14132,33,33.5,3089.66
2025-07-09,mumbai,23,2,7,0,0,0.687,31.54909542273568,39.65630586579819,14549,32,33.8,3123.99
2025-07-09,hyderabad,0,2,7,0,0,0.564,26.936585556246435,70.74976512852405,10558,39,31.4,2629.47
2025-07-09,hyderabad,1,2,7,0,0,0.591,32.44462287630145,36.77326548973897,8940,40,31.0,2151.13
2025-07-09,hyderabad,2,2,7,0,0,0.918,15.47969603888906,77.81090502084785,11700,40,31.0,2223.29
2025-07-09,hyderabad,3,2,7,0,0,0.562,19.6504373339612,58.71457188593388,11035,65,22.2,1836.98
2025-07-09,hyderabad,4,2,7,0,0,0.696,18.38232581931733,48.489908256985636,7721,37,32.0,1808.32
2025-07-09,hyderabad,5,2,7,0,0,0.617,31.48902248999129,43.134399934144376,11321,34,33.1,2070.48
2025-07-09,hyderabad,6,2,7,0,0,0.988,31.21696497397187,85.68762497105564,10271,25,36.2,1620.82
2025-07-09,hyderabad,7,2,7,0,0,0.638,20.293752398026697,66.31651888211441,10023,65,22.2,1629.08
2025-07-09,hyderabad,8,2,7,0,1,0.846,24.519286655662693,33.480068270090364,24861,81,16.7,4818.36
2025-07-09,hyderabad,9,2,7,0,1,0.697,18.3596908799464,78.44345657816493,29294,90,13.5,7277.22
2025-07-09,hyderabad,10,2,7,0,0,0.519,39.45906212958529,67.80267965511753,9651,59,24.4,1796.43
2025-07-09,hyderabad,11,2,7,0,0,0.706,20.58682774118145,71.67963964366965,9222,60,24.0,1651.16
2025-07-09,hyderabad,12,2,7,0,0,0.502,19.534751146132148,57.75518634639671,10888,49,27.9,2130.83
2025-07-09,hyderabad,13,2,7,0,0,0.552,38.03663482035172,35.21659714428864,8261,56,25.4,1334.52
2025-07-09,hyderabad,14,2,7,0,0,0.832,31.855236197498623,44.29700713374258,9473,46,28.9,2177.88
2025-07-09,hyderabad,15,2,7,0,0,0.834,20.4544260476436,52.32438968353876,9514,28,35.2,1542.78
2025-07-09,hyderabad,16,2,7,0,0,0.921,23.91570524018068,43.27404353327399,9347,41,30.6,2105.12
2025-07-09,hyderabad,17,2,7,0,0,0.69,30.77392582502901,37.182249322741924,9189,50,27.5,1896.59
2025-07-09,hyderabad,18,2,7,0,1,0.999,16.310161772580514,79.53352635937831,21533,85,15.3,3427.71
2025-07-09,hyderabad,19,2,7,0,1,0.557,21.515772515809495,39.17034723953025,24652,97,11.1,5939.79
2025-07-09,hyderabad,20,2,7,0,0,0.886,25.743447812687673,36.4282380504961,11697,28,35.2,1766.99
2025-07-09,hyderabad,21,2,7,0,0,0.559,18.736328233825887,59.4245755491839,9934,49,27.9,1921.67
2025-07-09,hyderabad,22,2,7,0,0,0.92,22.786162094026256,57.112873944432316,8800,59,24.4,1347.76
2025-07-09,hyderabad,23,2,7,0,0,0.591,27.006878207367663,38.16788060772714,11046,56,25.4,2671.38
2025-07-10,bangalore,0,3,7,0,0,0.89,34.55715080842356,84.9593018767008,13207,52,26.8,3081.97
2025-07-10,bangalore,1,3,7,0,0,0.655,22.083639424555905,78.34746354879033,15335,46,28.9,3540.45
2025-07-10,bangalore,2,3,7,0,0,0.667,33.17955140439453,63.49906843694091,12930,40,31.0,1981.47
2025-07-10,bangalore,3,3,7,0,0,0.693,15.82465845303252,41.57558684831049,12822,66,21.9,2613.58
2025-07-10,bangalore,4,3,7,0,0,0.518,22.325386822693382,35.91852645810774,11801,62,23.3,2582.7
2025-07-10,bangalore,5,3,7,0,0,0.509,15.129789395396305,89.45164933765847,12322,53,26.5,2351.48
2025-07-10,bangalore,6,3,7,0,0,0.976,28.401183629700647,33.312462018794186,10340,44,29.6,1895.98
2025-07-10,bangalore,7,3,7,0,1,0.608,17.579973790983566,75.05386395471304,38442,96,11.4,9586.2
2025-07-10,bangalore,8,3,7,0,1,0.853,19.00816047128865,53.539484177549866,29125,83,16.0,5751.98
2025-07-10,bangalore,9,3,7,0,1,0.539,25.14790210085672,72.05874263925602,30339,69,20.9,7563.68
2025-07-10,bangalore,10,3,7,0,0,0.687,15.67412693513997,72.47266177265226,11275,45,29.2,2002.88
2025-07-10,bangalore,11,3,7,0,0,0.888,15.48021608165794,75.22906504270728,14994,49,27.9,2703.78
2025-07-10,bangalore,12,3,7,0,0,0.795,39.48552529297455,38.1916877353824,15351,34,33.1,2650.9
2025-07-10,bangalore,13,3,7,0,0,0.93,17.52982573979466,69.01736131399548,9911,42,30.3,1715.2
2025-07-10,bangalore,14,3,7,0,0,0.546,36.544420163249505,30.21036600242224,12184,58,24.7,2516.31
2025-07-10,bangalore,15,3,7,0,0,0.533,16.05553036199953,39.79157063345585,10252,48,28.2,2177.29
2025-07-10,bangalore,16,3,7,0,0,0.599,29.836097872030933,89.10750575882432,11834,57,25.1,2048.33
2025-07-10,bangalore,17,3,7,0,1,0.736,36.33792164977325,57.37865376127034,27654,81,16.7,6314.51
2025-07-10,bangalore,18,3,7,0,1,0.544,24.079493405094844,34.59539124375023,38089,72,19.8,8951.36
2025-07-10,bangalore,19,3,7,0,1,0.871,15.341959360987653,35.0722092808926,34265,73,19.5,6798.56
2025-07-10,bangalore,20,3,7,0,0,0.71,32.914784513981004,73.02421401057029,11199,31,34.1,2484.3
2025-07-10,bangalore,21,3,7,0,0,0.874,33.09279128225933,41.626854996186694,13713,37,32.0,2834.02
2025-07-10,bangalore,22,3,7,0,0,0.702,31.99694889373532,35.66499400181192,15561,39,31.4,2553.72
2025-07-10,bangalore,23,3,7,0,0,0.56,32.239432947772016,34.53631173618671,11039,59,24.4,2422.56
2025-07-10,delhi,0,3,7,0,0,0.891,34.02456501761769,36.40696724437787,18777,58,24.7,3433.18
2025-07-10,delhi,1,3,7,0,0,0.508,22.170171368585216,73.40318051141642,25076,45,29.2,4566.54
2025-07-10,delhi,2,3,7,0,0,0.762,38.64173033656984,84.82248540596488,17147,40,31.0,4004.18
2025-07-10,delhi,3,3,7,0,0,0.721,39.97805875532835,69.0583362509719,19130,40,31.0,3464.39
2025-07-10,delhi,4,3,7,0,0,0.998,17.438524067370896,53.378224743743374,15065,43,30.0,2888.05
2025-07-10,delhi,5,3,7,0,0,0.676,22.1896194606544,83.07652699999437,22700,54,26.1,4946.54
2025-07-10,delhi,6,3,7,0,0,0.55,22.5779651193535,84.24173066914362,17219,67,21.6,3189.1
2025-07-10,delhi,7,3,7,0,0,0.963,31.009842769112105,58.410954834270896,23006,62,23.3,3877.19
2025-07-10,delhi,8,3,7,0,1,0.762,36.165230528365875,77.90242692021314,75287,69,20.9,15408.36
2025-07-10,delhi,9,3,7,0,1,0.868,39.05980964834344,38.9415661820703,65555,80,17.0,13081.42
2025-07-10,delhi,10,3,7,0,1,0.825,34.20784663523605,88.36851519157644,53176,86,14.9,10638.16
2025-07-10,delhi,11,3,7,0,0,0.626,26.216452642417558,41.30135176468508,19354,29,34.9,3348.14
2025-07-10,delhi,12,3,7,0,0,0.641,30.19376423856921,69.9202803901354,19877,39,31.4,3034.45
2025-07-10,delhi,13,3,7,0,0,0.887,39.79742631042062,77.88880889473012,17236,55,25.8,4216.94
2025-07-10,delhi,14,3,7,0,0,0.908,19.69121766780411,32.17466361296056,16442,40,31.0,3246.95
2025-07-10,delhi,15,3,7,0,0,0.615,23.365642694613385,47.15266331794071,17587,30,34.5,3152.82
2025-07-10,delhi,16,3,7,0,0,0.609,34.97659941718615,57.186688093588785,16519,26,35.9,2794.73
2025-07-10,delhi,17,3,7,0,1,0.532,36.468179781513854,67.22373290938432,70945,74,19.1,14340.52
2025-07-10,delhi,18,3,7,0,1,0.5,31.846566251400443,77.48315875668742,78972,75,18.8,14867.2
2025-07-10,delhi,19,3,7,0,1,0.902,16.178438029597295,40.15532116508308,51633,79,17.4,12533.33
2025-07-10,delhi,20,3,7,0,1,0.831,23.109407857111066,60.404054060541405,70982,69,20.9,17343.96
2025-07-10,delhi,21,3,7,0,0,0.914,34.8321045852979,55.52038498743404,20982,25,36.2,4901.01
2025-07-10,delhi,22,3,7,0,0,0.583,19.96427314268259,51.798329168595274,21733,59,24.4,4510.4
2025-07-10,delhi,23,3,7,0,0,0.608,31.49699766862969,82.68680923715368,24067,57,25.1,3802.84
2025-07-10,mumbai,0,3,7,0,0,0.522,33.02506093422397,88.40745056393699,14915,57,25.1,3481.77
2025-07-10,mumbai,1,3,7,0,0,0.812,15.435973832769857,71.42607482433132,15488,43,30.0,3721.86
2025-07-10,mumbai,2,3,7,0,0,0.516,27.252863324061995,43.504484315532956,22119,36,32.4,3470.33
2025-07-10,mumbai,3,3,7,0,0,0.604,29.71192665173757,44.97753257006315,13691,42,30.3,2945.51
2025-07-10,mumbai,4,3,7,0,0,0.827,31.800287145265756,66.0101548119836,19072,54,26.1,3247.24
2025-07-10,mumbai,5,3,7,0,0,0.941,38.88552419114846,59.559130059187666,19029,50,27.5,3704.89
2025-07-10,mumbai,6,3,7,0,0,0.652,37.261100484955435,60.781619397144084,16331,34,33.1,3260.13
2025-07-10,mumbai,7,3,7,0,0,0.84,20.411029806298224,68.57662834339149,20523,49,27.9,3246.92
2025-07-10,mumbai,8,3,7,0,1,0.703,16.38818139188273,47.43407079528066,57283,94,12.1,10336.19
2025-07-10,mumbai,9,3,7,0,1,0.703,33.58200617458503,62.097941390456214,59199,70,20.5,12913.84
2025-07-10,mumbai,10,3,7,0,1,0.929,20.60705205491893,81.23584210506019,61610,90,13.5,12224.16
2025-07-10,mumbai,11,3,7,0,0,0.816,39.477993602428505,56.384294103155824,19539,28,35.2,3015.98
2025-07-10,mumbai,12,3,7,0,0,0.538,20.407614712262244,86.20255581250026,19340,50,27.5,3140.52
2025-07-10,mumbai,13,3,7,0,0,0.594,24.319857601337752,44.54103114405206,18199,28,35.2,4434.24
2025-07-10,mumbai,14,3,7,0,0,0.538,34.08568882143398,67.53045112171012,17614,55,25.8,3237.88
2025-07-10,mumbai,15,3,7,0,0,0.908,15.43442543317013,70.52834722881971,14784,65,22.2,2942.05
2025-07-10,mumbai,16,3,7,0,0,0.873,15.195278514079023,42.10483127818183,12699,62,23.3,2098.96
2025-07-10,mumbai,17,3,7,0,0,0.817,25.359883269698642,78.46706584837872,16955,28,35.2,3550.5
2025-07-10,mumbai,18,3,7,0,1,0.569,32.173463390502384,61.02897223177946,69694,100,10.0,17370.86
2025-07-10,mumbai,19,3,7,0,1,0.823,18.45114396862015,55.13542185763957,67030,68,21.2,16028.48
2025-07-10,mumbai,20,3,7,0,1,0.62,39.685853352156386,66.62135708890273,71373,90,13.5,14815.07
2025-07-10,mumbai,21,3,7,0,1,0.548,31.633736544501495,54.32815574880302,62678,84,15.6,10693.46
2025-07-10,mumbai,22,3,7,0,0,0.599,15.44661107103758,52.86004568325181,15209,66,21.9,3245.31
2025-07-10,mumbai,23,3,7,0,0,0.8,36.29391562066575,82.27452060588716,19959,48,28.2,4256.71
2025-07-10,hyderabad,0,3,7,0,0,0.681,28.277093662333495,75.78601626506747,11209,40,31.0,1948.68
2025-07-10,hyderabad,1,3,7,0,0,0.572,15.087041807230037,66.61878667153104,9387,50,27.5,2052.47
2025-07-10,hyderabad,2,3,7,0,0,0.644,25.513002232923313,36.389665136737655,10923,65,22.2,2236.47
2025-07-10,hyderabad,3,3,7,0,0,0.524,37.26372723328463,59.237462598876135,9638,32,33.8,1671.3
2025-07-10,hyderabad,4,3,7,0,0,0.726,31.608075970447874,56.46640232969833,11621,54,26.1,1926.14
2025-07-10,hyderabad,5,3,7,0,0,0.808,30.999232567795943,53.77722658616588,8337,43,30.0,1746.55
2025-07-10,hyderabad,6,3,7,0,0,0.735,22.295870849003943,61.633619302559794,11089,52,26.8,2456.28
2025-07-10,hyderabad,7,3,7,0,0,0.979,34.463049116203436,40.1521363609589,9085,32,33.8,2042.54
2025-07-10,hyderabad,8,3,7,0,1,0.643,37.006030802735495,84.51950301752811,22661,70,20.5,5257.8
